username,message,timestamp,channel,stream_category
raymundogamer123,streamer flautismo NIÑOTIKTOK duhhh,2026-05-25T14:41:32.089484,rubius,gaming
cydonianllama,GAGAGA GAGAGA,2026-05-25T14:41:32.294059,rubius,gaming
neny17,NOOO,2026-05-25T14:41:32.294059,rubius,gaming
jraphaelgs,JU,2026-05-25T14:41:32.294059,rubius,gaming
benjinji_,LMAO,2026-05-25T14:41:32.500295,rubius,gaming
marcod23_,XD,2026-05-25T14:41:32.500295,rubius,gaming
nicole__sandeoki,NOOO,2026-05-25T14:41:32.735422,rubius,gaming
trufadv,LOL,2026-05-25T14:41:33.000956,rubius,gaming
rubensptt9,LMAOOO,2026-05-25T14:41:33.340901,rubius,gaming
olgserk,J,2026-05-25T14:41:34.400559,rubius,gaming
purryez,LO ͏,2026-05-25T14:41:34.400559,rubius,gaming
greciamercer,MONO,2026-05-25T14:41:34.550682,rubius,gaming
yourlittlepeepo,xd,2026-05-25T14:41:34.550682,rubius,gaming
benhurislost_7,es para que cargue mas rapido,2026-05-25T14:41:34.750952,rubius,gaming
lulynotfound,YO CON LAS ENTRADAS DE STRAY KIDS,2026-05-25T14:41:34.960357,rubius,gaming
javilythmelashako,JU,2026-05-25T14:41:35.158293,rubius,gaming
valeriamjj,Ni teniendo el dinero uno es feliz damn,2026-05-25T14:41:35.158293,rubius,gaming
boomk4y_miaw,JU ͏,2026-05-25T14:41:35.356497,rubius,gaming
razor_jk,LO,2026-05-25T14:41:35.356497,rubius,gaming
dulcevannez,encontré un juego como el berry rubbHeCrazy,2026-05-25T14:41:35.558134,rubius,gaming
thomsontaylor,ONEMOREGAME,2026-05-25T14:41:35.848069,rubius,gaming
lexxuguita,nt,2026-05-25T14:41:36.045567,rubius,gaming
cydonianllama,GAGAGA LMAO GAGAGA,2026-05-25T14:41:36.240420,rubius,gaming
olgserk,LOL,2026-05-25T14:41:36.438255,rubius,gaming
benjinji_,lmao,2026-05-25T14:41:36.438255,rubius,gaming
lala_notz,NOOO,2026-05-25T14:41:36.639212,rubius,gaming
trymindx,glorpNotL,2026-05-25T14:41:37.527083,rubius,gaming
boomk4y_miaw,HAH,2026-05-25T14:41:37.731055,rubius,gaming
r4mosb,NOOOOOOOOOO,2026-05-25T14:41:37.731055,rubius,gaming
rat_withwif1,NOOO,2026-05-25T14:41:37.932138,rubius,gaming
joluis24,NOOO,2026-05-25T14:41:38.144799,rubius,gaming
rubensptt9,LMAOOO ͏,2026-05-25T14:41:38.588339,rubius,gaming
gleopardo8,kek,2026-05-25T14:41:38.970288,rubius,gaming
trillaa95,peepoPoint,2026-05-25T14:41:39.178124,rubius,gaming
benjinji_,LAO,2026-05-25T14:41:39.431857,rubius,gaming
daniicute,NOOO JAJAJKKS NOOOOOO,2026-05-25T14:41:39.629229,rubius,gaming
vend0_pan_,Debes de ser rapidisimo jsjsjs,2026-05-25T14:41:39.972932,rubius,gaming
andrea_tomatito,NOOO LO,2026-05-25T14:41:40.198441,rubius,gaming
trillaa95,peepoPoint ͏,2026-05-25T14:41:40.392196,rubius,gaming
hlewhatmeou,q,2026-05-25T14:41:40.593497,rubius,gaming
trillaa95,peepoPoint,2026-05-25T14:41:40.799647,rubius,gaming
jxuundree,xd,2026-05-25T14:41:41.044669,rubius,gaming
marcod23_,kek vp,2026-05-25T14:41:41.799659,rubius,gaming
trillaa95,peepoPoint ͏,2026-05-25T14:41:41.999399,rubius,gaming
ddnone_,XD,2026-05-25T14:41:41.999399,rubius,gaming
trillaa95,peepoPoint,2026-05-25T14:41:42.648028,rubius,gaming
trufadv,"por leernos, cierra el chat",2026-05-25T14:41:42.840115,rubius,gaming
bellowb,GAGAGA,2026-05-25T14:41:42.840115,rubius,gaming
luis2010_1,NOOOO,2026-05-25T14:41:42.840115,rubius,gaming
trillaa95,peepoPoint ͏,2026-05-25T14:41:43.046802,rubius,gaming
jraphaelgs,Sadge,2026-05-25T14:41:43.250600,rubius,gaming
thomsontaylor,ONEMOREGAME ONEMOREGAME ONEMOREGAME ONEMOREGAME,2026-05-25T14:41:43.876485,rubius,gaming
yago_2xd,@hlewhatmeou JU que es ese Nick :b saluditos,2026-05-25T14:41:44.080432,rubius,gaming
ddnone_,XD,2026-05-25T14:41:44.287242,rubius,gaming
nicole__sandeoki,Fuaak NOOO,2026-05-25T14:41:44.517447,rubius,gaming
paolitaa007,JU,2026-05-25T14:41:45.169149,rubius,gaming
hernandezmario_,LLO,2026-05-25T14:41:45.362721,rubius,gaming
razor_jk,GAGAGA,2026-05-25T14:41:45.362721,rubius,gaming
salmon_vers,Deja de leernos,2026-05-25T14:41:45.772115,rubius,gaming
reset_killer115,LLO,2026-05-25T14:41:45.996124,rubius,gaming
thomsontaylor,ONEMOREGAME ONEMOREGAME ONEMOREGAME,2026-05-25T14:41:46.195259,rubius,gaming
trillaa95,peepoPoint,2026-05-25T14:41:46.195259,rubius,gaming
spectrahelios117,deo,2026-05-25T14:41:46.398307,rubius,gaming
trillaa95,peepoPoint ͏,2026-05-25T14:41:46.596184,rubius,gaming
vend0_pan_,Esta bug no?,2026-05-25T14:41:46.801056,rubius,gaming
bellowb,GAGAGA GAGAGA GAGAGA,2026-05-25T14:41:47.128928,rubius,gaming
midsinquirk,xd,2026-05-25T14:41:47.531769,rubius,gaming
trillaa95,peepoPoint,2026-05-25T14:41:47.736586,rubius,gaming
trillaa95,peepoPoint ͏,2026-05-25T14:41:47.948368,rubius,gaming
dulcevannez,f,2026-05-25T14:41:48.148125,rubius,gaming
janinirz,NOOO,2026-05-25T14:41:48.148125,rubius,gaming
ddnone_,cierra el chat okak,2026-05-25T14:41:48.349745,rubius,gaming
trymindx,Epilepsy,2026-05-25T14:41:48.550719,rubius,gaming
r4mosb,NOOO,2026-05-25T14:41:48.761565,rubius,gaming
matth_hiz,rubbNotStnks rubbNotStnks,2026-05-25T14:41:49.610022,rubius,gaming
benjinji_,peepoPoint ͏ perdió el coche,2026-05-25T14:41:49.808450,rubius,gaming
cydonianllama,GAGAGA LMAO GAGAGA ͏,2026-05-25T14:41:50.003978,rubius,gaming
carrasvalencia,rubbSchizo rubbSchizo rubbSchizo,2026-05-25T14:41:50.532380,rubius,gaming
razor_jk,HAH,2026-05-25T14:41:50.978123,rubius,gaming
bellowb,GAGAGA Noruegos,2026-05-25T14:41:51.334936,rubius,gaming
komekaramel,🥀,2026-05-25T14:41:51.534413,rubius,gaming
jraphaelgs,Patdge,2026-05-25T14:41:52.057075,rubius,gaming
talinxertz,ella nunca dejo de creer,2026-05-25T14:41:52.276346,rubius,gaming
leonsus,como pan caliente XD,2026-05-25T14:41:54.218165,rubius,gaming
santi_cva,estas GAGA ruben,2026-05-25T14:41:54.772959,rubius,gaming
o7tter,"La memoria muscular es tu enemigo, rey.",2026-05-25T14:41:55.344281,rubius,gaming
rubensptt9,mhm,2026-05-25T14:41:55.856852,rubius,gaming
fercho18_pm,CJ,2026-05-25T14:41:56.064514,rubius,gaming
manolito2435,cierra el chat,2026-05-25T14:41:56.266478,rubius,gaming
icelexis15,NOL EAS EL CHAT,2026-05-25T14:41:56.466627,rubius,gaming
klercha,peepoPoint,2026-05-25T14:41:57.776208,rubius,gaming
ivaeda,@trillaa95 No ☹️,2026-05-25T14:41:59.101439,rubius,gaming
andrea_tomatito,NAILS uffff,2026-05-25T14:42:02.273836,rubius,gaming
benjinji_,peepoPoint ͏ se perdió el coche,2026-05-25T14:42:03.668102,rubius,gaming
salmon_vers,no nos leas,2026-05-25T14:42:03.861177,rubius,gaming
marcod23_,kek vp ͏,2026-05-25T14:42:04.997213,rubius,gaming
yannmejia,ignoranos chiqui 🙈🙈🙈,2026-05-25T14:42:05.329096,rubius,gaming
hlewhatmeou,@yago_2xd es el mio hi :b,2026-05-25T14:42:06.128016,rubius,gaming
trymindx,Epilepsy MIS OJOS elxokas,2026-05-25T14:42:07.702850,rubius,gaming
killercomet123,Ñoñooooooo,2026-05-25T14:42:08.260086,rubius,gaming
bellowb,damn,2026-05-25T14:42:09.228957,rubius,gaming
reset_killer115,LLO ͏,2026-05-25T14:42:09.440735,rubius,gaming
mrcrack1337,JU,2026-05-25T14:42:09.440735,rubius,gaming
marcod23_,XD,2026-05-25T14:42:11.933816,rubius,gaming
jraphaelgs,xd,2026-05-25T14:42:12.491988,rubius,gaming
daniicute,JAJAJAJAJJS XD,2026-05-25T14:42:12.688056,rubius,gaming
kenwuand23,lol,2026-05-25T14:42:12.688056,rubius,gaming
marcod23_,XD ͏,2026-05-25T14:42:13.722441,rubius,gaming
leonsus,kek,2026-05-25T14:42:14.260210,rubius,gaming
ddnone_,XD,2026-05-25T14:42:14.675150,rubius,gaming
trufadv,streamer,2026-05-25T14:42:15.210661,rubius,gaming
stredaaa,xd,2026-05-25T14:42:15.413124,rubius,gaming
trymindx,XD,2026-05-25T14:42:15.413124,rubius,gaming
dbrianrs,JU,2026-05-25T14:42:15.615797,rubius,gaming
black_amy_24,es streamer LOL,2026-05-25T14:42:15.615797,rubius,gaming
mrcrack1337,JU JU JU JU JU JU,2026-05-25T14:42:15.615797,rubius,gaming
hambo_hax,xd,2026-05-25T14:42:15.817241,rubius,gaming
diegoz_02,JAJAJA,2026-05-25T14:42:16.022763,rubius,gaming
dulcevannez,pero si nunca nos lees amor que dices,2026-05-25T14:42:16.226502,rubius,gaming
fercho18_pm,XD,2026-05-25T14:42:16.950583,rubius,gaming
benjinji_,XD,2026-05-25T14:42:17.148304,rubius,gaming
trufadv,XDDDDDDD,2026-05-25T14:42:17.148304,rubius,gaming
sotofugg,XDDD,2026-05-25T14:42:17.349471,rubius,gaming
ddnone_,XD,2026-05-25T14:42:17.554987,rubius,gaming
matth_hiz,XDD,2026-05-25T14:42:17.554987,rubius,gaming
tomzzy__,chat,2026-05-25T14:42:17.554987,rubius,gaming
erickonipv,XD,2026-05-25T14:42:17.757966,rubius,gaming
rubensptt9,nunca lees igual classic,2026-05-25T14:42:17.757966,rubius,gaming
drixtsyx,XD,2026-05-25T14:42:17.958231,rubius,gaming
hana_kuro,JU,2026-05-25T14:42:17.958231,rubius,gaming
lulynotfound,marcod23_ y la skin del fornait WAITING,2026-05-25T14:42:18.273729,rubius,gaming
alexx0703_,XD,2026-05-25T14:42:18.476089,rubius,gaming
katdiler,rubbW,2026-05-25T14:42:18.745689,rubius,gaming
boomk4y_miaw,JU,2026-05-25T14:42:18.946346,rubius,gaming
andrea_tomatito,NAILS uff ya casiiii,2026-05-25T14:42:19.149063,rubius,gaming
purryez,LO,2026-05-25T14:42:19.149063,rubius,gaming
joshy5214,XD,2026-05-25T14:42:19.349730,rubius,gaming
marcod23_,XD,2026-05-25T14:42:19.349730,rubius,gaming
manolito2435,LOL LOL,2026-05-25T14:42:19.554398,rubius,gaming
carrasvalencia,rubbKEKW rubbKEKW rubbKEKW,2026-05-25T14:42:19.758242,rubius,gaming
kenwuand23,JAJAJAJA,2026-05-25T14:42:19.968011,rubius,gaming
pingapitusinachorrilla24,simio,2026-05-25T14:42:19.968011,rubius,gaming
nicole__sandeoki,@rioterblack ritogames ola ola age wave happie,2026-05-25T14:42:19.968011,rubius,gaming
grossiman22,XD,2026-05-25T14:42:19.968011,rubius,gaming
jraphaelgs,Chadge,2026-05-25T14:42:20.265237,rubius,gaming
daniicute,nooo JAJAJAJAJ XD,2026-05-25T14:42:20.842771,rubius,gaming
thisma83,CHAD,2026-05-25T14:42:21.040731,rubius,gaming
neny17,JU,2026-05-25T14:42:21.244973,rubius,gaming
rocio10m,sueña con el chat,2026-05-25T14:42:21.564857,rubius,gaming
holfer36,XD,2026-05-25T14:42:21.759138,rubius,gaming
itsfercha,Jajajajajaj,2026-05-25T14:42:21.759138,rubius,gaming
hlewhatmeou,chat Rubius oye,2026-05-25T14:42:22.029218,rubius,gaming
icelexis15,CHAD,2026-05-25T14:42:22.273188,rubius,gaming
yago_2xd,no te preocupes se que siempre piensas en mi,2026-05-25T14:42:22.518323,rubius,gaming
hernandezmario_,JU,2026-05-25T14:42:22.718213,rubius,gaming
talinxertz,yo soy el chat,2026-05-25T14:42:22.718213,rubius,gaming
saikiris_,xd,2026-05-25T14:42:22.918310,rubius,gaming
nicole__sandeoki,JU,2026-05-25T14:42:22.918310,rubius,gaming
paulaferu,nos amas,2026-05-25T14:42:22.918310,rubius,gaming
lala_notz,pero enfócate bobo,2026-05-25T14:42:23.108251,rubius,gaming
trillaa95,@ivaeda estas en mobil o en pc,2026-05-25T14:42:23.108251,rubius,gaming
meatoreconpansito,JU,2026-05-25T14:42:23.382938,rubius,gaming
lerit0000,chab,2026-05-25T14:42:23.570423,rubius,gaming
trufadv,si te creo LLO,2026-05-25T14:42:23.909155,rubius,gaming
thomsontaylor,Y a mi me dice chat tambien aveces,2026-05-25T14:42:24.105313,rubius,gaming
sempermage,"Tienes nexo abierto, 7 k arriba, te mantan a 2 y pierdes?? qué   mecánica de juego es esa????",2026-05-25T14:24:11.305659,ibai,variety_gaming
moobot,"Moobot https://lolesports.com/es-ES/leagues/first_stand,lec,msi,worlds",2026-05-25T14:24:11.554894,ibai,variety_gaming
santukon,Pues q te tanquean torre se lanzan a por los 2 q quedan vivos y listo,2026-05-25T14:24:52.819129,ibai,variety_gaming
snipfred,sykHeart2 sykHeart2 sykHeart2,2026-05-25T14:37:14.910319,sykkuno,gaming
xceltadark_,WeDidThat WeDidThat WeDidThat,2026-05-25T14:41:13.053580,auronplay,variety_gaming
